0,1
generations,200
cross_over_prob,0.95
mutation_prob,0.4
population_size,10
chromosome_bits,23
elitism,True

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
101,5.9091177687171306e-05,3.783006733751986e-05,5.1310173030087994e-05,0.00051310173030088,2.1261110349651446e-05,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 18, 19, 21, 22, 17, 7, 14, 20]",92
102,5.9091177687171306e-05,3.41180484476288e-05,4.824677003175762e-05,0.0004824677003175762,2.497312923954251e-05,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 18, 19, 21, 22, 17, 7, 14, 20]",92
103,5.9091177687171306e-05,3.520754849839806e-05,5.154156639025452e-05,0.0005154156639025452,2.3883629188773248e-05,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 18, 19, 21, 22, 17, 7, 14, 20]",92
104,5.9091177687171306e-05,3.3360021350413664e-05,5.291238553875705e-05,0.0005291238553875705,2.573115633675764e-05,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 18, 19, 21, 22, 17, 7, 14, 20]",92
105,5.967655308229397e-05,3.3360021350413664e-05,5.540481782780213e-05,0.0005540481782780213,2.6316531731880305e-05,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",105
106,5.967655308229397e-05,3.3360021350413664e-05,5.2563376233234425e-05,0.0005256337623323442,2.6316531731880305e-05,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",105
107,5.967655308229397e-05,4.9838026414154e-05,5.677092636663121e-05,0.0005677092636663121,9.83852666813997e-06,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",105
108,5.967655308229397e-05,4.7276853252647505e-05,5.6240088199022816e-05,0.0005624008819902281,1.2399699829646464e-05,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",105
109,5.967655308229397e-05,4.7276853252647505e-05,5.5239628965477795e-05,0.000552396289654778,1.2399699829646464e-05,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",105
110,5.967655308229397e-05,4.7276853252647505e-05,5.612159511010961e-05,0.0005612159511010961,1.2399699829646464e-05,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",105
111,5.967655308229397e-05,5.0085144746068314e-05,5.601662850108513e-05,0.0005601662850108513,9.591408336225655e-06,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",105
112,5.967655308229397e-05,4.611057315442431e-05,5.576443476527293e-05,0.0005576443476527293,1.356597992786966e-05,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",105
113,5.967655308229397e-05,4.871395167575994e-05,5.555215746822749e-05,0.0005555215746822749,1.096260140653403e-05,"[5, 12, 15, 16, 13, 1, 2, 3, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",105
114,5.982650314089142e-05,4.9258657209004484e-05,5.80311269957513e-05,0.000580311269957513,1.0567845931886933e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
115,5.982650314089142e-05,4.9258657209004484e-05,5.867974851254426e-05,0.0005867974851254427,1.0567845931886933e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
116,5.982650314089142e-05,4.9258657209004484e-05,5.818292322572374e-05,0.0005818292322572374,1.0567845931886933e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
117,5.982650314089142e-05,3.813737080965638e-05,5.3506894866740176e-05,0.0005350689486674018,2.1689132331235036e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
118,5.982650314089142e-05,3.812428516965307e-05,5.172459494026518e-05,0.0005172459494026518,2.1702217971238345e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
119,5.982650314089142e-05,3.813737080965638e-05,5.156068564144207e-05,0.0005156068564144207,2.1689132331235036e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
120,5.982650314089142e-05,4.6567942628294685e-05,5.623428762942786e-05,0.0005623428762942786,1.3258560512596732e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
121,5.982650314089142e-05,4.166319473377219e-05,5.5816637572276335e-05,0.0005581663757227634,1.8163308407119228e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
122,5.982650314089142e-05,4.5002475136132486e-05,5.473085965234525e-05,0.0005473085965234525,1.4824028004758932e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
123,5.982650314089142e-05,4.5308323138960625e-05,5.5040290044883776e-05,0.0005504029004488377,1.4518180001930793e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
124,5.982650314089142e-05,4.5308323138960625e-05,5.678845862639908e-05,0.0005678845862639907,1.4518180001930793e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
125,5.982650314089142e-05,3.749390724007349e-05,5.280336601074194e-05,0.0005280336601074194,2.233259590081793e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 0, 9, 6, 8, 11, 14, 19, 21, 22, 17, 7, 18, 20]",114
126,6.357279084551812e-05,3.852525330354047e-05,5.707937278442225e-05,0.0005707937278442225,2.504753754197765e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 9, 6, 8, 11, 14, 19, 21, 22, 17, 0, 18, 20]",126
127,6.357279084551812e-05,3.852525330354047e-05,5.737482402938595e-05,0.0005737482402938595,2.504753754197765e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 9, 6, 8, 11, 14, 19, 21, 22, 17, 0, 18, 20]",126
128,6.357279084551812e-05,5.6220835441614665e-05,6.054611998674462e-05,0.0006054611998674462,7.3519554039034565e-06,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 9, 6, 8, 11, 14, 19, 21, 22, 17, 0, 18, 20]",126
129,6.357279084551812e-05,4.8899755501222496e-05,5.8743997506024364e-05,0.0005874399750602436,1.4673035344295626e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 9, 6, 8, 11, 14, 19, 21, 22, 17, 0, 18, 20]",126
130,6.357279084551812e-05,5.982650314089142e-05,6.095038945227943e-05,0.0006095038945227943,3.7462877046267047e-06,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 9, 6, 8, 11, 14, 19, 21, 22, 17, 0, 18, 20]",126
131,6.452861844227915e-05,4.054821182385857e-05,5.501401105714735e-05,0.0005501401105714735,2.398040661842058e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 9, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",131
132,6.452861844227915e-05,4.054821182385857e-05,6.043205249835255e-05,0.0006043205249835255,2.398040661842058e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 9, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",131
133,6.452861844227915e-05,3.4893052793188874e-05,5.3248646361703895e-05,0.000532486463617039,2.9635565649090274e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 9, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",131
134,6.452861844227915e-05,4.330316546139523e-05,5.879244444748675e-05,0.0005879244444748675,2.1225452980883917e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 9, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",131
135,6.452861844227915e-05,4.9590875278948676e-05,6.155544302382805e-05,0.0006155544302382805,1.4937743163330472e-05,"[5, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 9, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",131
136,6.523582751647205e-05,4.9590875278948676e-05,6.153541911811181e-05,0.0006153541911811182,1.5644952237523372e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",136
137,6.523582751647205e-05,4.9590875278948676e-05,6.279721367016522e-05,0.0006279721367016522,1.5644952237523372e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",136
138,6.523582751647205e-05,4.1881308372073544e-05,5.926129015197778e-05,0.0005926129015197778,2.3354519144398504e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",136
139,6.523582751647205e-05,4.2178075836180355e-05,5.693972790424708e-05,0.0005693972790424708,2.3057751680291693e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",136
140,6.523582751647205e-05,3.925417075564279e-05,5.670320630499703e-05,0.0005670320630499703,2.598165676082926e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",136
141,6.523582751647205e-05,3.944306393720664e-05,5.805730310398881e-05,0.0005805730310398881,2.579276357926541e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",136
142,6.523582751647205e-05,5.3384582532564594e-05,6.310864217160903e-05,0.0006310864217160903,1.1851244983907454e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",136
143,6.523582751647205e-05,5.7696745903531043e-05,6.314539966944564e-05,0.0006314539966944565,7.539081612941005e-06,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 19, 21, 22, 20, 0, 18, 17]",136
144,6.886103842445945e-05,5.282341133590407e-05,6.244810874125338e-05,0.0006244810874125339,1.6037627088555375e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
145,6.886103842445945e-05,4.2704018448135966e-05,6.28660471250152e-05,0.000628660471250152,2.615701997632348e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
146,6.886103842445945e-05,5.168760014472528e-05,6.349323800520648e-05,0.0006349323800520649,1.7173438279734167e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
147,6.886103842445945e-05,4.708984742889433e-05,6.292108096276482e-05,0.0006292108096276482,2.1771190995565113e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
148,6.886103842445945e-05,4.746535029428517e-05,6.460755998154849e-05,0.0006460755998154849,2.1395688130174276e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
149,6.886103842445945e-05,5.704181164793794e-05,6.489394133605602e-05,0.0006489394133605603,1.1819226776521508e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
150,6.886103842445945e-05,5.858917272088118e-05,6.348363775413476e-05,0.0006348363775413475,1.0271865703578265e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
151,6.886103842445945e-05,5.2801098262843864e-05,6.264319301194387e-05,0.0006264319301194387,1.605994016161558e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
152,6.886103842445945e-05,5.2801098262843864e-05,6.312547084067334e-05,0.0006312547084067334,1.605994016161558e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
153,6.886103842445945e-05,5.6740807989105766e-05,6.460191072688146e-05,0.0006460191072688146,1.212023043535368e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
154,6.886103842445945e-05,5.445436724025267e-05,6.241609020272128e-05,0.0006241609020272128,1.4406671184206775e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
155,6.886103842445945e-05,5.5190683812572435e-05,6.289358222285296e-05,0.0006289358222285296,1.367035461188701e-05,"[9, 12, 15, 16, 13, 3, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",144
156,6.918500069185e-05,5.345021112833396e-05,6.300219765005906e-05,0.0006300219765005906,1.5734789563516045e-05,"[4, 12, 15, 16, 13, 3, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",156
157,6.94637399277577e-05,5.3824210129716346e-05,6.220484170004243e-05,0.0006220484170004243,1.563952979804136e-05,"[9, 3, 15, 16, 13, 12, 2, 1, 4, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",157
158,6.978367062107467e-05,5.432715814635736e-05,6.441636882809659e-05,0.0006441636882809659,1.5456512474717308e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",158
159,6.978367062107467e-05,5.1135201472693805e-05,6.412348755131998e-05,0.0006412348755131998,1.8648469148380865e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",158
160,6.978367062107467e-05,5.1135201472693805e-05,6.52962150536839e-05,0.0006529621505368391,1.8648469148380865e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",158
161,6.978367062107467e-05,4.275148561412509e-05,6.500376611600428e-05,0.0006500376611600428,2.703218500694958e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",158
162,6.978367062107467e-05,5.709391949757351e-05,6.744625228045353e-05,0.0006744625228045353,1.2689751123501159e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 0, 21, 22, 20, 19, 18, 17]",158
163,7.091695624423799e-05,5.5710306406685235e-05,6.587422219795003e-05,0.0006587422219795003,1.5206649837552756e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 0, 17]",163
164,7.091695624423799e-05,5.471956224350205e-05,6.446215700289355e-05,0.0006446215700289355,1.619739400073594e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 0, 17]",163
165,7.091695624423799e-05,5.467767510525452e-05,6.449693611807828e-05,0.0006449693611807828,1.623928113898347e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 0, 17]",163
166,7.091695624423799e-05,4.885436513752504e-05,6.032177937489816e-05,0.0006032177937489817,2.2062591106712954e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 0, 17]",163
167,7.091695624423799e-05,4.403540446519001e-05,6.3895833972022e-05,0.00063895833972022,2.688155177904798e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 0, 17]",163
168,7.091695624423799e-05,4.201857220891634e-05,6.273884320407101e-05,0.0006273884320407102,2.889838403532165e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 0, 17]",163
169,7.091695624423799e-05,5.171433004085432e-05,6.287590473585696e-05,0.0006287590473585697,1.9202626203383672e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 0, 17]",163
170,7.091695624423799e-05,4.46508305054474e-05,6.145957735771023e-05,0.0006145957735771023,2.626612573879059e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 0, 17]",163
171,7.091695624423799e-05,5.171433004085432e-05,6.30048807948133e-05,0.000630048807948133,1.9202626203383672e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 0, 17]",163
172,7.28066982162359e-05,3.818251240931653e-05,6.338548685378643e-05,0.0006338548685378643,3.462418580691936e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",172
173,7.28066982162359e-05,3.624501631025734e-05,6.184048233103718e-05,0.0006184048233103717,3.6561681905978553e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",172
174,7.28066982162359e-05,3.624501631025734e-05,6.210382826354217e-05,0.0006210382826354217,3.6561681905978553e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",172
175,7.28066982162359e-05,4.18848167539267e-05,6.245539939724818e-05,0.0006245539939724818,3.0921881462309194e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",172
176,7.28066982162359e-05,4.0307952759079367e-05,6.077906328151513e-05,0.0006077906328151513,3.249874545715653e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",172
177,7.28066982162359e-05,4.0861357414293305e-05,5.826967267560639e-05,0.0005826967267560639,3.194534080194259e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",172
178,7.28066982162359e-05,4.134452391780708e-05,6.013067904375889e-05,0.0006013067904375889,3.146217429842881e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",172
179,7.28066982162359e-05,4.134452391780708e-05,5.887354871195711e-05,0.0005887354871195711,3.146217429842881e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",172
180,7.28066982162359e-05,4.134452391780708e-05,5.641733021627685e-05,0.0005641733021627685,3.146217429842881e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",172
181,7.28066982162359e-05,3.985810514568138e-05,5.677923335984668e-05,0.0005677923335984668,3.2948593070554516e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 22, 21, 20, 19, 17, 0]",181
182,7.28066982162359e-05,5.211047420531527e-05,6.4543414893984e-05,0.00064543414893984,2.0696224010920626e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",182
183,7.28066982162359e-05,4.5485558335228565e-05,6.433691275533844e-05,0.0006433691275533844,2.732113988100733e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",182
184,7.28066982162359e-05,3.620958105514719e-05,6.058266184099632e-05,0.0006058266184099632,3.65971171610887e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",182
185,7.28066982162359e-05,4.636498516320475e-05,6.105729227161699e-05,0.0006105729227161699,2.6441713053031144e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",182
186,7.28066982162359e-05,4.083466045979828e-05,6.430615979020551e-05,0.0006430615979020551,3.1972037756437616e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 6, 5, 8, 11, 14, 18, 22, 21, 20, 19, 17, 0]",186
187,7.28066982162359e-05,4.4752741105392706e-05,6.524090238264394e-05,0.0006524090238264395,2.8053957110843187e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
188,7.28066982162359e-05,4.575821359934108e-05,6.365874821411358e-05,0.0006365874821411358,2.7048484616894814e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
189,7.28066982162359e-05,6.08198515995621e-05,6.79063350957647e-05,0.0006790633509576471,1.1986846616673797e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
190,7.28066982162359e-05,5.146945287971589e-05,6.92968035532249e-05,0.0006929680355322491,2.1337245336520003e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
191,7.28066982162359e-05,5.389963887241955e-05,6.684110992543856e-05,0.0006684110992543856,1.890705934381634e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
192,7.28066982162359e-05,5.0929462694168576e-05,6.095184957514312e-05,0.0006095184957514312,2.1877235522067317e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
193,7.28066982162359e-05,4.849190185239065e-05,6.225650815318478e-05,0.0006225650815318478,2.431479636384524e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
194,7.28066982162359e-05,3.9449287940352674e-05,5.976940155230069e-05,0.0005976940155230069,3.335741027588322e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
195,7.28066982162359e-05,3.9449287940352674e-05,6.691619530933005e-05,0.0006691619530933005,3.335741027588322e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
196,7.28066982162359e-05,3.9449287940352674e-05,6.0225285063518594e-05,0.0006022528506351859,3.335741027588322e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
197,7.28066982162359e-05,4.402764936380047e-05,5.9653465231682266e-05,0.0005965346523168226,2.8779048852435426e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
198,7.28066982162359e-05,4.402764936380047e-05,5.9190119942280155e-05,0.0005919011994228016,2.8779048852435426e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187
199,7.28066982162359e-05,4.402764936380047e-05,5.813653882494402e-05,0.0005813653882494402,2.8779048852435426e-05,"[4, 3, 15, 16, 13, 12, 2, 1, 9, 10, 7, 5, 6, 8, 11, 14, 18, 21, 22, 20, 19, 17, 0]",187

