0,1
generations,20
cross_over_prob,0.76
mutation_prob,0.2
population_size,15
chromosome_bits,23
elitism,True

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
2,4.518548642176133e-05,2.7501993894557357e-05,3.287039650649221e-05,0.0004930559475973832,1.7683492527203975e-05,"[16, 13, 20, 8, 4, 3, 7, 11, 15, 18, 14, 21, 22, 19, 0, 17, 9, 5, 1, 10, 6, 2, 12]",2
3,4.518548642176133e-05,2.931863492435792e-05,3.475209156555695e-05,0.0005212813734833542,1.586685149740341e-05,"[16, 13, 20, 8, 4, 3, 7, 11, 15, 18, 14, 21, 22, 19, 0, 17, 9, 5, 1, 10, 6, 2, 12]",2
4,4.518548642176133e-05,2.9934742261869124e-05,3.489553261739903e-05,0.0005234329892609854,1.5250744159892207e-05,"[16, 13, 20, 8, 4, 3, 7, 11, 15, 18, 14, 21, 22, 19, 0, 17, 9, 5, 1, 10, 6, 2, 12]",2
5,4.518548642176133e-05,3.265519380857525e-05,3.7569417226630224e-05,0.0005635412583994534,1.2530292613186079e-05,"[16, 13, 20, 8, 4, 3, 7, 11, 15, 18, 14, 21, 22, 19, 0, 17, 9, 5, 1, 10, 6, 2, 12]",2
6,4.518548642176133e-05,3.265519380857525e-05,3.9414012450723984e-05,0.0005912101867608597,1.2530292613186079e-05,"[16, 13, 20, 8, 4, 3, 7, 11, 15, 18, 14, 21, 22, 19, 0, 17, 9, 5, 1, 10, 6, 2, 12]",2
7,4.518548642176133e-05,3.265519380857525e-05,3.998018687506e-05,0.0005997028031259,1.2530292613186079e-05,"[16, 13, 20, 8, 4, 3, 7, 11, 15, 18, 14, 21, 22, 19, 0, 17, 9, 5, 1, 10, 6, 2, 12]",2
8,4.646408326363721e-05,3.265519380857525e-05,4.058765476801082e-05,0.0006088148215201624,1.3808889455061958e-05,"[16, 13, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 5, 1, 15, 6, 2, 12]",8
9,4.646408326363721e-05,4.518548642176133e-05,4.234360023922736e-05,0.0006351540035884104,1.2785968418758793e-06,"[16, 13, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 5, 1, 15, 6, 2, 12]",8
10,4.646408326363721e-05,4.518548642176133e-05,4.251407981814413e-05,0.0006377111972721619,1.2785968418758793e-06,"[16, 13, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 5, 1, 15, 6, 2, 12]",8
11,4.646408326363721e-05,4.506534474988734e-05,4.259131016281093e-05,0.0006388696524421639,1.3987385137498716e-06,"[16, 13, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 5, 1, 15, 6, 2, 12]",8
12,4.738887309259786e-05,4.2124773579342014e-05,4.2485674383792e-05,0.00063728511575688,5.264099513255847e-06,"[16, 13, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 2, 1, 15, 6, 5, 12]",12
13,4.738887309259786e-05,3.629105425512611e-05,4.190344725912408e-05,0.0006285517088868612,1.1097818837471751e-05,"[16, 13, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 2, 1, 15, 6, 5, 12]",12
14,4.738887309259786e-05,3.629105425512611e-05,4.1760604817065435e-05,0.0006264090722559816,1.1097818837471751e-05,"[16, 13, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 2, 1, 15, 6, 5, 12]",12
15,4.738887309259786e-05,3.929427482415812e-05,4.2172763145655226e-05,0.0006325914471848284,8.09459826843974e-06,"[16, 13, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 2, 1, 15, 6, 5, 12]",12
16,4.738887309259786e-05,4.386926957666155e-05,4.331240837836431e-05,0.0006496861256754646,3.519603515936314e-06,"[16, 13, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 2, 1, 15, 6, 5, 12]",12
17,4.738887309259786e-05,4.386926957666155e-05,4.340590164985459e-05,0.0006510885247478188,3.519603515936314e-06,"[16, 13, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 2, 1, 15, 6, 5, 12]",12
18,4.738887309259786e-05,4.316857327865314e-05,4.3033221450403994e-05,0.0006454983217560599,4.220299813944718e-06,"[16, 13, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 2, 1, 15, 6, 5, 12]",12
19,4.7523999619808e-05,4.386926957666155e-05,4.328897232423303e-05,0.0006493345848634955,3.654730043146455e-06,"[13, 16, 20, 8, 4, 3, 7, 11, 10, 18, 14, 21, 22, 19, 0, 17, 9, 2, 1, 15, 6, 5, 12]",19

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
0,4.171359446043466e-05,2.8930999566035007e-05,3.281432085763296e-05,0.0004922148128644944,1.2782594894399652e-05,"[8, 7, 14, 21, 22, 1, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 10, 15, 13, 16, 5, 2, 12]",0
1,4.171359446043466e-05,2.895780847305476e-05,3.214244425739695e-05,0.0004821366638609542,1.27557859873799e-05,"[8, 7, 14, 21, 22, 1, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 10, 15, 13, 16, 5, 2, 12]",0
2,4.171359446043466e-05,2.891844997108155e-05,3.229879538482874e-05,0.0004844819307724311,1.2795144489353108e-05,"[8, 7, 14, 21, 22, 1, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 10, 15, 13, 16, 5, 2, 12]",0
3,4.171359446043466e-05,2.8426857695150378e-05,3.2924178787247626e-05,0.0004938626818087144,1.328673676528428e-05,"[8, 7, 14, 21, 22, 1, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 10, 15, 13, 16, 5, 2, 12]",0
4,4.171359446043466e-05,2.912395153774464e-05,3.4606825120886974e-05,0.0005191023768133046,1.2589642922690019e-05,"[8, 7, 14, 21, 22, 1, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 10, 15, 13, 16, 5, 2, 12]",0
5,4.2083999663328004e-05,3.0656039239730225e-05,3.74064989704864e-05,0.0005610974845572961,1.1427960423597779e-05,"[8, 7, 14, 21, 22, 10, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 1, 15, 13, 16, 5, 2, 12]",5
6,4.2083999663328004e-05,3.3317785033650966e-05,3.6912160336001354e-05,0.0005536824050400203,8.766214629677038e-06,"[8, 7, 14, 21, 22, 10, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 1, 15, 13, 16, 5, 2, 12]",5
7,4.2083999663328004e-05,3.7415347775657576e-05,3.775699614465374e-05,0.0005663549421698061,4.668651887670428e-06,"[8, 7, 14, 21, 22, 10, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 1, 15, 13, 16, 5, 2, 12]",5
8,4.2083999663328004e-05,3.2274722437387036e-05,3.710721506741635e-05,0.0005566082260112453,9.809277225940968e-06,"[8, 7, 14, 21, 22, 10, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 1, 15, 13, 16, 5, 2, 12]",5
9,4.2121224885219664e-05,3.7415347775657576e-05,3.857583256439185e-05,0.0005786374884658777,4.705877109562088e-06,"[8, 7, 14, 21, 22, 10, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 1, 5, 13, 16, 15, 2, 12]",9
10,4.2121224885219664e-05,3.731900283624421e-05,3.8926249980151996e-05,0.0005838937497022799,4.8022220489754515e-06,"[8, 7, 14, 21, 22, 10, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 1, 5, 13, 16, 15, 2, 12]",9
11,4.2121224885219664e-05,3.891656288916563e-05,3.901581280993719e-05,0.0005852371921490579,3.2046619960540354e-06,"[8, 7, 14, 21, 22, 10, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 1, 5, 13, 16, 15, 2, 12]",9
12,4.2121224885219664e-05,3.891656288916563e-05,3.881371244978456e-05,0.0005822056867467684,3.2046619960540354e-06,"[8, 7, 14, 21, 22, 10, 4, 6, 19, 20, 17, 0, 18, 9, 3, 11, 1, 5, 13, 16, 15, 2, 12]",9
13,4.490547397727783e-05,3.694945314809341e-05,3.90270617995234e-05,0.0005854059269928511,7.956020829184416e-06,"[8, 7, 14, 21, 22, 10, 4, 6, 19, 20, 17, 0, 18, 9, 5, 11, 1, 15, 13, 16, 3, 2, 12]",13
14,4.490547397727783e-05,3.7185780157667706e-05,3.924061362353946e-05,0.000588609204353092,7.719693819610121e-06,"[8, 7, 14, 21, 22, 10, 4, 6, 19, 20, 17, 0, 18, 9, 5, 11, 1, 15, 13, 16, 3, 2, 12]",13
15,4.61403589719928e-05,3.4891835310537335e-05,3.9403471374758605e-05,0.0005910520706213791,1.1248523661455464e-05,"[4, 7, 14, 21, 22, 10, 8, 6, 19, 20, 17, 0, 18, 9, 5, 11, 1, 15, 13, 16, 3, 2, 12]",15
16,4.61403589719928e-05,3.707548568886252e-05,4.01488836070499e-05,0.0006022332541057485,9.064873283130278e-06,"[4, 7, 14, 21, 22, 10, 8, 6, 19, 20, 17, 0, 18, 9, 5, 11, 1, 15, 13, 16, 3, 2, 12]",15
17,4.61403589719928e-05,3.533069530808366e-05,3.980270372280271e-05,0.0005970405558420407,1.0809663663909138e-05,"[4, 7, 14, 21, 22, 10, 8, 6, 19, 20, 17, 0, 18, 9, 5, 11, 1, 15, 13, 16, 3, 2, 12]",15
18,4.61403589719928e-05,3.8346498964644526e-05,3.996968798614348e-05,0.0005995453197921522,7.793860007348272e-06,"[4, 7, 14, 21, 22, 10, 8, 6, 19, 20, 17, 0, 18, 9, 5, 11, 1, 15, 13, 16, 3, 2, 12]",15
19,4.61403589719928e-05,3.8346498964644526e-05,3.993668429147701e-05,0.0005990502643721552,7.793860007348272e-06,"[4, 7, 14, 21, 22, 10, 8, 6, 19, 20, 17, 0, 18, 9, 5, 11, 1, 15, 13, 16, 3, 2, 12]",15

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
0,3.887420307883688e-05,2.8415548988406457e-05,3.253214003789001e-05,0.0004879821005683502,1.0458654090430426e-05,"[21, 0, 6, 9, 16, 22, 19, 18, 7, 17, 10, 2, 15, 14, 13, 4, 20, 1, 11, 12, 3, 8, 5]",0
1,4.478280340349306e-05,2.7614392621434293e-05,3.080168026227599e-05,0.00046202520393413983,1.7168410782058765e-05,"[20, 0, 1, 9, 14, 22, 21, 19, 18, 16, 10, 7, 6, 2, 13, 4, 5, 17, 11, 12, 3, 8, 15]",1
2,4.478280340349306e-05,2.85143997718848e-05,3.370224340830911e-05,0.0005055336511246367,1.6268403631608257e-05,"[20, 0, 1, 9, 14, 22, 21, 19, 18, 16, 10, 7, 6, 2, 13, 4, 5, 17, 11, 12, 3, 8, 15]",1
3,4.478280340349306e-05,2.938583602703497e-05,3.382900799324604e-05,0.0005074351198986907,1.539696737645809e-05,"[20, 0, 1, 9, 14, 22, 21, 19, 18, 16, 10, 7, 6, 2, 13, 4, 5, 17, 11, 12, 3, 8, 15]",1
4,4.478280340349306e-05,2.92654375182909e-05,3.4072382787901225e-05,0.0005110857418185184,1.551736588520216e-05,"[20, 0, 1, 9, 14, 22, 21, 19, 18, 16, 10, 7, 6, 2, 13, 4, 5, 17, 11, 12, 3, 8, 15]",1
5,4.633490872022982e-05,2.938583602703497e-05,3.607553138979363e-05,0.0005411329708469044,1.6949072693194854e-05,"[0, 19, 6, 9, 16, 22, 21, 18, 20, 17, 10, 2, 15, 14, 13, 4, 7, 1, 11, 12, 3, 8, 5]",5
6,4.633490872022982e-05,2.994549919147152e-05,3.692415736275796e-05,0.0005538623604413694,1.6389409528758302e-05,"[0, 19, 6, 9, 16, 22, 21, 18, 20, 17, 10, 2, 15, 14, 13, 4, 7, 1, 11, 12, 3, 8, 5]",5
7,4.909662215239592e-05,2.994549919147152e-05,3.825431507103229e-05,0.0005738147260654844,1.9151122960924398e-05,"[20, 0, 6, 9, 16, 22, 21, 19, 18, 17, 10, 2, 15, 14, 13, 4, 7, 1, 11, 12, 3, 8, 5]",7
8,5.441584589432443e-05,3.097125867195243e-05,4.1850381020434016e-05,0.0006277557153065102,2.3444587222372e-05,"[20, 0, 6, 9, 16, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 11, 12, 3, 8, 5]",8
9,5.441584589432443e-05,4.18848167539267e-05,4.524031989216811e-05,0.0006786047983825216,1.2531029140397729e-05,"[20, 0, 6, 9, 16, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 11, 12, 3, 8, 5]",8
10,5.441584589432443e-05,4.0716612377850165e-05,4.46228071903698e-05,0.000669342107855547,1.3699233516474263e-05,"[20, 0, 6, 9, 16, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 11, 12, 3, 8, 5]",8
11,5.441584589432443e-05,4.218875247858921e-05,4.397620774812953e-05,0.000659643116221943,1.222709341573522e-05,"[20, 0, 6, 9, 16, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 11, 12, 3, 8, 5]",8
12,5.441584589432443e-05,4.218875247858921e-05,4.551570719556821e-05,0.0006827356079335231,1.222709341573522e-05,"[20, 0, 6, 9, 16, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 11, 12, 3, 8, 5]",8
13,5.441584589432443e-05,3.9920159680638724e-05,4.5098924936297896e-05,0.0006764838740444684,1.4495686213685703e-05,"[20, 0, 6, 9, 16, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 11, 12, 3, 8, 5]",8
14,5.441584589432443e-05,4.218875247858921e-05,4.542520822733918e-05,0.0006813781234100877,1.222709341573522e-05,"[20, 0, 6, 9, 16, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 11, 12, 3, 8, 5]",8
15,5.441584589432443e-05,4.218875247858921e-05,4.521433761677215e-05,0.0006782150642515823,1.222709341573522e-05,"[20, 0, 6, 9, 16, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 11, 12, 3, 8, 5]",8
16,5.5199823360565245e-05,3.872666718302223e-05,4.5663871012384376e-05,0.0006849580651857657,1.6473156177543015e-05,"[20, 0, 6, 5, 16, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 11, 12, 3, 8, 9]",16
17,5.525777753218766e-05,3.872666718302223e-05,4.700182458097332e-05,0.0007050273687145998,1.6531110349165428e-05,"[20, 0, 6, 9, 11, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 16, 12, 3, 8, 5]",17
18,5.525777753218766e-05,4.4410889550117686e-05,4.831404742422455e-05,0.0007247107113633683,1.0846887982069973e-05,"[20, 0, 6, 9, 11, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 16, 12, 3, 8, 5]",17
19,5.525777753218766e-05,3.594536304816679e-05,4.7138498009442375e-05,0.0007070774701416357,1.931241448402087e-05,"[20, 0, 6, 9, 11, 22, 21, 19, 18, 17, 10, 7, 15, 14, 13, 4, 2, 1, 16, 12, 3, 8, 5]",17

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
0,3.664614482556435e-05,2.797281042826373e-05,3.206135401760476e-05,0.00048092031026407135,8.673334397300621e-06,"[7, 21, 20, 15, 8, 9, 2, 13, 1, 6, 17, 19, 10, 3, 5, 4, 12, 11, 22, 14, 0, 16, 18]",0
1,3.664614482556435e-05,2.841958677920823e-05,2.965008692330151e-05,0.00044475130384952265,8.22655804635612e-06,"[7, 21, 20, 15, 8, 9, 2, 13, 1, 6, 17, 19, 10, 3, 5, 4, 12, 11, 22, 14, 0, 16, 18]",0
2,3.664614482556435e-05,3.0358227079538556e-05,3.1406259357391734e-05,0.00047109389036087597,6.287917746025794e-06,"[7, 21, 20, 15, 8, 9, 2, 13, 1, 6, 17, 19, 10, 3, 5, 4, 12, 11, 22, 14, 0, 16, 18]",0
3,3.764351590438547e-05,3.0025521693439423e-05,3.162888702657724e-05,0.00047443330539865864,7.617994210946045e-06,"[6, 5, 22, 21, 10, 14, 19, 13, 17, 9, 0, 12, 1, 2, 7, 11, 16, 20, 8, 3, 15, 18, 4]",3
4,3.764351590438547e-05,2.9403981299067892e-05,3.029525908608313e-05,0.000454428886291247,8.239534605317575e-06,"[6, 5, 22, 21, 10, 14, 19, 13, 17, 9, 0, 12, 1, 2, 7, 11, 16, 20, 8, 3, 15, 18, 4]",3
5,3.764351590438547e-05,2.9074838634645577e-05,2.9736214216337117e-05,0.0004460432132450568,8.56867726973989e-06,"[6, 5, 22, 21, 10, 14, 19, 13, 17, 9, 0, 12, 1, 2, 7, 11, 16, 20, 8, 3, 15, 18, 4]",3
6,3.764351590438547e-05,2.8710057133013694e-05,3.065094946074728e-05,0.00045976424191120926,8.933458771371774e-06,"[6, 5, 22, 21, 10, 14, 19, 13, 17, 9, 0, 12, 1, 2, 7, 11, 16, 20, 8, 3, 15, 18, 4]",3
7,3.764351590438547e-05,2.8513586724074022e-05,3.135733216062675e-05,0.00047035998240940117,9.129929180311446e-06,"[6, 5, 22, 21, 10, 14, 19, 13, 17, 9, 0, 12, 1, 2, 7, 11, 16, 20, 8, 3, 15, 18, 4]",3
8,3.802281368821293e-05,2.8656579550664832e-05,3.181359949038774e-05,0.00047720399235581606,9.366234137548096e-06,"[7, 21, 20, 15, 8, 9, 13, 2, 1, 6, 10, 19, 17, 3, 5, 4, 12, 11, 22, 14, 0, 16, 18]",8
9,3.802281368821293e-05,2.8656579550664832e-05,3.2517798303519054e-05,0.00048776697455278585,9.366234137548096e-06,"[7, 21, 20, 15, 8, 9, 13, 2, 1, 6, 10, 22, 17, 3, 5, 4, 12, 11, 19, 14, 0, 16, 18]",9
10,3.802281368821293e-05,3.139027529271432e-05,3.3168345073869176e-05,0.0004975251761080376,6.632538395498608e-06,"[7, 21, 20, 15, 8, 9, 13, 2, 1, 6, 10, 22, 17, 3, 5, 4, 12, 11, 19, 14, 0, 16, 18]",9
11,3.802281368821293e-05,3.139027529271432e-05,3.2882677261531926e-05,0.0004932401589229789,6.632538395498608e-06,"[7, 21, 20, 15, 8, 9, 13, 2, 1, 6, 10, 22, 17, 3, 5, 4, 12, 11, 19, 14, 0, 16, 18]",9
12,3.8865137971239795e-05,3.239390994493035e-05,3.363846386545444e-05,0.0005045769579818167,6.471228026309443e-06,"[7, 21, 20, 6, 8, 9, 13, 2, 1, 15, 10, 22, 17, 3, 5, 4, 12, 11, 19, 14, 0, 16, 18]",12
13,3.830683777054204e-05,3.195194427580918e-05,3.3302293270537616e-05,0.0004995343990580642,6.354893494732859e-06,"[5, 21, 20, 6, 8, 9, 13, 2, 1, 15, 10, 22, 17, 3, 7, 4, 12, 11, 19, 14, 0, 16, 18]",13
14,3.830683777054204e-05,3.282886313646958e-05,3.3359974531219486e-05,0.0005003996179682923,5.477974634072459e-06,"[5, 21, 20, 6, 8, 9, 13, 2, 1, 15, 10, 22, 17, 3, 7, 4, 12, 11, 19, 14, 0, 16, 18]",13
15,3.830683777054204e-05,3.282886313646958e-05,3.347680986434437e-05,0.0005021521479651656,5.477974634072459e-06,"[5, 21, 20, 6, 8, 9, 13, 2, 1, 15, 10, 22, 17, 3, 7, 4, 12, 11, 19, 14, 0, 16, 18]",13
16,3.830683777054204e-05,3.282886313646958e-05,3.3772994960029345e-05,0.0005065949244004402,5.477974634072459e-06,"[5, 21, 20, 6, 8, 9, 13, 2, 1, 15, 10, 22, 17, 3, 7, 4, 12, 11, 19, 14, 0, 16, 18]",13
17,3.888024883359253e-05,3.3434752081313316e-05,3.4692460662158206e-05,0.0005203869099323731,5.445496752279217e-06,"[5, 21, 20, 6, 8, 9, 12, 2, 1, 15, 10, 22, 17, 3, 7, 4, 13, 11, 19, 14, 0, 16, 18]",17
18,3.903048280707232e-05,3.3434752081313316e-05,3.44024816678689e-05,0.0005160372250180335,5.595730725759005e-06,"[5, 21, 20, 6, 8, 9, 13, 2, 1, 15, 10, 22, 17, 11, 7, 4, 12, 3, 19, 14, 0, 16, 18]",18
19,4.063223761732559e-05,3.3434752081313316e-05,3.455200775431643e-05,0.0005182801163147464,7.197485536012274e-06,"[5, 21, 20, 6, 8, 9, 12, 2, 1, 15, 10, 11, 17, 3, 7, 4, 13, 22, 19, 14, 0, 16, 18]",19

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
0,4.8199739721405505e-05,2.699856907583898e-05,3.31149581795033e-05,0.0004967243726925495,2.1201170645566524e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 12, 5, 7, 17, 1, 2, 3, 8, 9, 10, 16, 0]",0
1,4.8199739721405505e-05,2.884005306569764e-05,3.262479852222319e-05,0.0004893719778333479,1.9359686655707864e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 12, 5, 7, 17, 1, 2, 3, 8, 9, 10, 16, 0]",0
2,4.8199739721405505e-05,2.77623542476402e-05,3.2423165532898665e-05,0.00048634748299348,2.0437385473765305e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 12, 5, 7, 17, 1, 2, 3, 8, 9, 10, 16, 0]",0
3,4.8199739721405505e-05,3.269683494637719e-05,3.754888060211574e-05,0.0005632332090317362,1.5502904775028317e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 12, 5, 7, 17, 1, 2, 3, 8, 9, 10, 16, 0]",0
4,4.8199739721405505e-05,3.269683494637719e-05,3.807022235615732e-05,0.0005710533353423598,1.5502904775028317e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 12, 5, 7, 17, 1, 2, 3, 8, 9, 10, 16, 0]",0
5,4.8199739721405505e-05,3.269683494637719e-05,4.097479467362882e-05,0.0006146219201044323,1.5502904775028317e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 12, 5, 7, 17, 1, 2, 3, 8, 9, 10, 16, 0]",0
6,4.8199739721405505e-05,3.269683494637719e-05,4.2553964313980546e-05,0.0006383094647097082,1.5502904775028317e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 12, 5, 7, 17, 1, 2, 3, 8, 9, 10, 16, 0]",0
7,4.8199739721405505e-05,3.269683494637719e-05,4.2092296628164776e-05,0.0006313844494224716,1.5502904775028317e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 12, 5, 7, 17, 1, 2, 3, 8, 9, 10, 16, 0]",0
8,4.8199739721405505e-05,3.269683494637719e-05,4.201494944917757e-05,0.0006302242417376636,1.5502904775028317e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 12, 5, 7, 17, 1, 2, 3, 8, 9, 10, 16, 0]",0
9,4.8199739721405505e-05,3.102988177615043e-05,4.1601099571240166e-05,0.0006240164935686025,1.7169857945255073e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 12, 5, 7, 17, 1, 2, 3, 8, 9, 10, 16, 0]",0
10,4.914004914004914e-05,3.653101483159202e-05,4.26901777826639e-05,0.0006403526667399586,1.2609034308457118e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 10, 5, 7, 17, 1, 2, 3, 8, 9, 12, 16, 0]",10
11,4.914004914004914e-05,3.653101483159202e-05,4.301714356718562e-05,0.0006452571535077843,1.2609034308457118e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 10, 5, 7, 17, 1, 2, 3, 8, 9, 12, 16, 0]",10
12,4.914004914004914e-05,3.986605007175889e-05,4.376105210663805e-05,0.0006564157815995708,9.273999068290253e-06,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 19, 10, 5, 7, 17, 1, 2, 3, 8, 9, 12, 16, 0]",10
13,4.989024146876871e-05,3.986605007175889e-05,4.428449958129087e-05,0.0006642674937193631,1.0024191397009824e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 10, 12, 5, 7, 17, 1, 2, 3, 8, 9, 19, 16, 0]",13
14,4.989024146876871e-05,4.2437616703445933e-05,4.4766562992805924e-05,0.0006714984448920889,7.452624765322778e-06,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 10, 12, 5, 7, 17, 1, 2, 3, 8, 9, 19, 16, 0]",13
15,4.989024146876871e-05,4.518140333438756e-05,4.479708104518411e-05,0.0006719562156777617,4.708838134381149e-06,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 10, 12, 5, 7, 17, 1, 2, 3, 8, 9, 19, 16, 0]",13
16,4.989024146876871e-05,4.558508456033186e-05,4.496077173138918e-05,0.0006744115759708376,4.305156908436853e-06,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 10, 12, 5, 7, 17, 1, 2, 3, 8, 9, 19, 16, 0]",13
17,4.989024146876871e-05,3.0832793759442546e-05,4.361560565322215e-05,0.0006542340847983323,1.9057447709326166e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 10, 12, 5, 7, 17, 1, 2, 3, 8, 9, 19, 16, 0]",13
18,4.989024146876871e-05,3.0832793759442546e-05,4.387357123745318e-05,0.0006581035685617976,1.9057447709326166e-05,"[13, 18, 20, 22, 21, 14, 11, 4, 15, 6, 10, 12, 5, 7, 17, 1, 2, 3, 8, 9, 19, 16, 0]",13
19,5.018316856526321e-05,3.327454829800686e-05,4.3672885647593055e-05,0.0006550932847138958,1.6908620267256355e-05,"[13, 18, 20, 22, 21, 14, 11, 19, 9, 6, 4, 10, 5, 17, 7, 1, 2, 3, 8, 15, 12, 16, 0]",19

G,1-Máx,2-Mín,3-Promedio,4-Total,5-Rango,6-Cromosoma,7-Estable
0,3.8057543005023594e-05,2.91341335508682e-05,3.2007516776761093e-05,0.0004801127516514164,8.923409454155395e-06,"[2, 4, 10, 5, 17, 18, 11, 7, 6, 3, 14, 16, 19, 8, 1, 15, 20, 12, 9, 13, 21, 22, 0]",0
1,3.8057543005023594e-05,2.91341335508682e-05,3.061523877537625e-05,0.0004592285816306438,8.923409454155395e-06,"[2, 4, 10, 5, 17, 18, 11, 7, 6, 3, 14, 16, 19, 8, 1, 15, 20, 12, 9, 13, 21, 22, 0]",0
2,3.8057543005023594e-05,2.9163871795619587e-05,3.11710285784297e-05,0.00046756542867644544,8.893671209404007e-06,"[2, 4, 10, 5, 17, 18, 11, 7, 6, 3, 14, 16, 19, 8, 1, 15, 20, 12, 9, 13, 21, 22, 0]",0
3,3.8057543005023594e-05,2.928343436118188e-05,3.173234328660943e-05,0.00047598514929914147,8.774108643841713e-06,"[2, 4, 10, 5, 17, 18, 11, 7, 6, 3, 14, 16, 19, 8, 1, 15, 20, 12, 9, 13, 21, 22, 0]",0
4,3.8412783774440136e-05,3.088230752601834e-05,3.1947543676872305e-05,0.0004792131551530846,7.530476248421793e-06,"[2, 3, 10, 5, 17, 18, 11, 7, 6, 4, 14, 16, 19, 8, 1, 15, 20, 12, 9, 13, 21, 22, 0]",4
5,3.8590668776289896e-05,3.066920198736429e-05,3.178225473231936e-05,0.0004767338209847904,7.921466788925608e-06,"[2, 4, 10, 5, 17, 18, 11, 7, 6, 3, 9, 16, 19, 8, 1, 15, 20, 12, 14, 13, 21, 22, 0]",5
