0,1
generations,500
cross_over_prob,0.95
mutation_prob,0.4
population_size,30
chromosome_bits,30
elitism,True
convergence,0.01
annealing,True
reverse_annealing,True

G,1-Máx,2-Mín,3-Promedio,5-Rango,4-Total,6-Cromosoma,7-Estable
0,0.963452207067398,0.0005067969822982077,0.274906551535709,0.9629454100850998,8.247196546071269,111110110100011101000001001111,1
1,0.963452207067398,0.22377459103375566,0.6665923309336693,0.7396776160336423,19.99776992801008,111110110100011101000001001111,1
2,0.9915234685742834,0.2786135722988783,0.8098241428445019,0.7129098962754051,24.294724285335057,111111101110100110100110010111,3
3,0.9915234834121552,0.543492300229688,0.8952854884569843,0.44803118318246726,26.85856465370953,111111101110100110100110011111,4
4,0.9915234834121552,0.23189619340958215,0.8927968616100512,0.7596272900025731,26.783905848301536,111111101110100110100110011111,4
5,0.9915244181983011,0.7659699840002047,0.940690908823841,0.2255544341980964,28.22072726471523,111111101110100110101110010111,6
6,0.9915244181983011,0.5351741946715578,0.9333407496783518,0.45635022352674326,28.000222490350552,111111101110100110101110010111,6
7,0.9915244181983011,0.49466330759809757,0.9039640809316031,0.4968611106002035,27.118922427948092,111111101110100110101110010111,6
8,0.9915851950813043,0.23189613241576404,0.9094718508376086,0.7596890626655403,27.28415552512826,111111101110101110101110010111,9
9,0.9915851950813043,0.4946632656767781,0.9199963720612686,0.4969219294045262,27.59989116183806,111111101110101110101110010111,9
10,0.9993189690103357,0.23237405684271,0.8991936079537476,0.7669449121676257,26.975808238612426,111111111110100110101110000111,11
11,0.9993189690103357,0.23237405684271,0.9305672780839223,0.7669449121676257,27.917018342517668,111111111110100110101110000111,11
12,0.9993189690103357,0.2314261622840287,0.9325282662779176,0.767892806726307,27.975847988337527,111111111110100110101110000111,11
13,0.9998071435697858,0.24577054115762278,0.9428274040972849,0.7540366024121631,28.28482212291855,111111111111100110101110000111,14
14,0.9998071435697858,0.23096577441216617,0.9182436691744795,0.7688413691576197,27.547310075234385,111111111111100110101110000111,14
15,0.9998071435697858,0.20157340252691097,0.9391853000668279,0.7982337410428748,28.175559002004835,111111111111100110101110000111,14
16,0.9998071435697858,0.24580101281791386,0.9336547071538471,0.754006130751872,28.009641214615414,111111111111100110101110000111,14
17,0.9998071435697858,0.5554645634871166,0.9295771625771362,0.44434258008266925,27.887314877314086,111111111111100110101110000111,14
18,0.9998071435697858,0.24965763598916474,0.9094394515079663,0.750149507580621,27.28318354523899,111111111111100110101110000111,14
19,0.9998071435697858,0.8937853572797233,0.9727076657752538,0.10602178629006254,29.181229973257615,111111111111100110101110000111,14
20,0.9998681737716203,0.24469452009236348,0.9554850343125773,0.7551736536792568,28.664551029377318,111111111111101110101110000111,21
21,0.9998681737716203,0.2419132813866933,0.9336441754977909,0.757954892384927,28.009325264933725,111111111111101110101110000111,21
22,0.999870080995441,0.758636326247661,0.9609860417770744,0.24123375474777997,28.82958125331223,111111111111101110111110000111,23
23,0.999870080995441,0.758636326247661,0.9695389421295741,0.24123375474777997,29.086168263887224,111111111111101110111110000111,23
24,0.999870080995441,0.7638017504283076,0.9517408332170219,0.2360683305671334,28.552224996510656,111111111111101110111110000111,23
25,0.9998753258703269,0.7111336638339221,0.9771138060938569,0.28874166203640483,29.313414182815706,111111111111101111101010000111,26
26,0.9998753258703269,0.5624011310657062,0.9345393537048641,0.4374741948046207,28.036180611145923,111111111111101111101010000111,26
27,0.9998753258703269,0.5624011310657062,0.9396658072788732,0.4374741948046207,28.189974218366196,111111111111101111101010000111,26
28,0.9998753258703269,0.7111336638339221,0.9548473689453839,0.28874166203640483,28.645421068361518,111111111111101111101010000111,26
29,0.9998753258703269,0.7111336638339221,0.9572291550453768,0.28874166203640483,28.7168746513613,111111111111101111101010000111,26
30,0.9999139401950969,0.5622194867444339,0.9550161169781725,0.43769445345066305,28.650483509345175,111111111111110100101110000011,31
31,0.9999139401950969,0.24969075457017653,0.9142709526683637,0.7502231856249204,27.42812858005091,111111111111110100101110000011,31
32,0.9999139401950969,0.5507497542211535,0.9492007552868044,0.4491641859739435,28.47602265860413,111111111111110100101110000011,31
33,0.999913947645357,0.5478546425065389,0.9801947915318256,0.4520593051388181,29.40584374595477,111111111111110100101110000111,34
34,0.999913947645357,0.5478546425065389,0.9796567307525464,0.4520593051388181,29.389701922576393,111111111111110100101110000111,34
35,0.999913947645357,0.7655150760132436,0.9859472790679954,0.23439887163211337,29.578418372039863,111111111111110100101110000111,34
36,0.9999749699310894,0.24606962703214533,0.9360031849227817,0.7539053428989441,28.08009554768345,111111111111111100101110000001,37
37,0.9999749699310894,0.140577888832043,0.9328572573541286,0.8593970810990463,27.985717720623857,111111111111111100101110000001,37
38,0.9999826104204707,0.24798509513544395,0.9479700822893626,0.7519975152850267,28.43910246868088,111111111111111101101110000111,39
39,0.9999826104204707,0.5594756049090309,0.9630798773014877,0.44050700551143973,28.892396319044632,111111111111111101101110000111,39
40,0.9999845177534307,0.8497735199073937,0.98634300917407,0.15021099784603698,29.590290275222102,111111111111111101111110000111,41
41,0.9999902360379525,0.9384005899451475,0.9907393027042108,0.06158964609280493,29.722179081126324,111111111111111110101110000101,42
42,0.999990250939041,0.7643219508231667,0.9792889891257562,0.23566830011587436,29.378669673772688,111111111111111110101110001101,43
43,0.999990250939041,0.5613803216249776,0.9744069221887955,0.4386099293140634,29.232207665663868,111111111111111110101110001101,43
44,0.9999903552466638,0.5613803216249776,0.9373635984898474,0.43861003362168616,28.120907954695422,111111111111111110101111000101,45
45,0.9999903552466638,0.5613946125861476,0.9420217777188356,0.43859574266051615,28.260653331565067,111111111111111110101111000101,45
46,0.9999903552466638,0.5613946125861476,0.962322804834552,0.43859574266051615,28.86968414503656,111111111111111110101111000101,45
47,0.9999903552466638,0.7621973290214415,0.9738550107218262,0.23779302622522225,29.21565032165479,111111111111111110101111000101,45
48,0.9999903552466638,0.5613588855242831,0.9462890895885907,0.43863146972238065,28.38867268765772,111111111111111110101111000101,45
49,0.9999903552466638,0.5613588855242831,0.9394798472132855,0.43863146972238065,28.184395416398566,111111111111111110101111000101,45
50,0.9999903701477533,0.5613588855242831,0.9044899331932227,0.4386314846234701,27.13469799579668,111111111111111110101111001101,51
51,0.9999903701477533,0.3896741676778361,0.9248031271899139,0.6103162024699171,27.744093815697415,111111111111111110101111001101,51
52,0.9999903701477533,0.5617204735173948,0.9471682798717117,0.4382698966303584,28.415048396151352,111111111111111110101111001101,51
53,0.9999903701477533,0.5624927660915681,0.9531297293595163,0.4374976040561852,28.593891880785492,111111111111111110101111001101,51
