0,1
generations,2000
cross_over_prob,0.95
mutation_prob,0.01
population_size,20
chromosome_bits,30
elitism,True
convergence,0.01

G,1-Máx,2-Mín,3-Promedio,5-Rango,4-Total,6-Cromosoma,7-Estable
0,0.8281533309852636,3.0904222703624043e-05,0.341813586574129,0.82812242676256,6.83627173148258,111010001111011110101110001010,1
1,0.8281533309852636,0.17360362005997867,0.5390718555305019,0.6545497109252849,10.781437110610037,111010001111011110101110001010,1
2,0.8281539479878254,0.1736035991056734,0.6562165890834716,0.654550348882152,13.124331781669431,111010001111011110110011110110,3
3,0.8281539479878254,0.3390114689986477,0.7674421219485767,0.4891424789891777,15.348842438971534,111010001111011110110011110110,3
4,0.8353999237915866,0.5001992028311223,0.803429275919059,0.33520072096046427,16.06858551838118,111010011111110000001011011011,5
5,0.8353999237915866,0.8086395338878875,0.8253628889767481,0.02676038990369911,16.507257779534964,111010011111110000001011011011,5
6,0.8353999237915866,0.8076199247054058,0.8252624302405304,0.027779999086180784,16.505248604810607,111010011111110000001011011011,5
7,0.8369850471142855,0.7999577847630528,0.8229917014887098,0.03702726235123266,16.459834029774196,111010100011010011011000100111,8
8,0.836986096825469,0.8077616061400026,0.8272885003532607,0.029224490685466398,16.545770007065215,111010100011010011100010001111,9
9,0.8388088419976804,0.8070814973125722,0.8272129168376059,0.03172734468510818,16.54425833675212,111010100111011000100010001111,10
10,0.8423541899663142,0.8087160568045028,0.8303183886685963,0.03363813316181141,16.606367773371925,111010101111010011011000100111,11
11,0.8423541899663142,0.8227522969294127,0.830419868007646,0.01960189303690152,16.60839736015292,111010101111010011011000100111,11
12,0.8423541899663142,0.826131823595697,0.8325235197222662,0.016222366370617136,16.650470394445325,111010101111010011011000100111,11
13,0.8423541899663142,0.8261259319954487,0.8353769566803081,0.016228257970865467,16.70753913360616,111010101111010011011000100111,11
14,0.8423552430389901,0.8261259319954487,0.8338430349138581,0.016229311043541417,16.676860698277164,111010101111010011100010001111,15
15,0.8423552430389901,0.8261259167585787,0.8323981750186344,0.016229326280411405,16.64796350037269,111010101111010011100010001111,15
16,0.8423559405290469,0.8258963096994169,0.8337236457364273,0.01645963082963009,16.674472914728547,111010101111010011101000100111,17
17,0.8423559405290469,0.8258962843081632,0.8364505678789506,0.016459656220883745,16.72901135757901,111010101111010011101000100111,17
18,0.8423559405290469,0.8258962843081632,0.8377815588877343,0.016459656220883745,16.755631177754687,111010101111010011101000100111,17
19,0.8423559405290469,0.8258970951357238,0.8386647821545476,0.016458845393323096,16.773295643090954,111010101111010011101000100111,17
20,0.8423561593495165,0.8258970951357238,0.8392563077802111,0.016459064213792618,16.78512615560422,111010101111010011101010100111,21
21,0.8424112619836709,0.8258544671357455,0.8391389279346206,0.016556794847925382,16.782778558692414,111010101111011011100010001111,22
22,0.8424112619836709,0.8258544671357455,0.8391440196245818,0.016556794847925382,16.782880392491638,111010101111011011100010001111,22
23,0.8424112619836709,0.8259109774455353,0.8399941816062697,0.016500284538135568,16.799883632125393,111010101111011011100010001111,22
24,0.8424112619836709,0.8259109774455353,0.837635822453881,0.016500284538135568,16.75271644907762,111010101111011011100010001111,22
25,0.8424112619836709,0.8259109774455353,0.8383600936133844,0.016500284538135568,16.767201872267687,111010101111011011100010001111,22
26,0.9610462180457623,0.8259109774455353,0.8458428483011072,0.13513524060022697,16.916856966022145,111110101111011011100010001111,27
27,0.9610462180457623,0.8259109774455353,0.8466653657385674,0.13513524060022697,16.933307314771348,111110101111011011100010001111,27
28,0.9610471967853693,0.8259110180719028,0.8534221308728183,0.1351361787134665,17.068442617456366,111110101111011011101010100111,29
29,0.9610471967853693,0.8259110316140255,0.8652827297413808,0.13513616517134386,17.305654594827615,111110101111011011101010100111,29
30,0.9610471967853693,0.8259118847679802,0.8830777128141609,0.13513531201738915,17.661554256283218,111110101111011011101010100111,29
31,0.9610471967853693,0.8259109639034131,0.900053555550933,0.1351362328819562,18.00107111101866,111110101111011011101010100111,29
32,0.9610471967853693,0.8259109639034131,0.9110856565558475,0.1351362328819562,18.22171313111695,111110101111011011101010100111,29
33,0.9610471967853693,0.8259109639034131,0.8908181593195635,0.1351362328819562,17.81636318639127,111110101111011011101010100111,29
34,0.9610472113934269,0.8259109639034131,0.9110808926051762,0.13513624749001374,18.221617852103524,111110101111011011101010101111,35
35,0.9610472113934269,0.8280765752863607,0.929916025061685,0.13297063610706616,18.5983205012337,111110101111011011101010101111,35
36,0.9610472113934269,0.828075666775661,0.9239991619060112,0.13297154461776584,18.479983238120223,111110101111011011101010101111,35
37,0.9610472113934269,0.8281321309846701,0.9299351419971581,0.13291508040875677,18.59870283994316,111110101111011011101010101111,35
38,0.9610472113934269,0.5333598462379086,0.9277784220668346,0.4276873651555183,18.555568441336693,111110101111011011101010101111,35
39,0.9610472113934269,0.9605685357468029,0.9610110961427832,0.00047867564662396056,19.220221922855664,111110101111011011101010101111,35

4.086544030037337

G,1-Máx,2-Mín,3-Promedio,5-Rango,4-Total,6-Cromosoma,7-Estable
0,0.9815901388829454,0.00027615347865196573,0.2912691438910529,0.9813139854042935,5.825382877821058,111111011010000111110001011111,1
1,0.9815901388829454,0.15594656321210518,0.47846854853333526,0.8256435756708402,9.569370970666705,111111011010000111110001011111,1
2,0.9815901388829454,0.1834000401880656,0.5983176336709772,0.7981900986948798,11.966352673419545,111111011010000111110001011111,1
3,0.9990423585223249,0.3918947833437648,0.665558731430757,0.6071475751785601,13.311174628615138,111111111110000010011100110010,4
4,0.9991274405870034,0.3925358831775667,0.7609584488208939,0.6065915574094367,15.219168976417878,111111111110001101100110110101,5
5,0.999391743302662,0.5196783453145088,0.7726430163718121,0.47971339798815316,15.452860327436243,111111111110110000010000110010,6
6,0.9994083512505287,0.5215818790312339,0.9045430300787757,0.47782647221929486,18.090860601575514,111111111110110010011100001001,7
7,0.9994083512505287,0.5215831193192648,0.9180090635958988,0.4778252319312639,18.360181271917977,111111111110110010011100001001,7
8,0.9994083512505287,0.5215831193192648,0.9378700808313493,0.4778252319312639,18.757401616626986,111111111110110010011100001001,7
9,0.9994083512505287,0.5271851691647433,0.9711847789240602,0.4722231820857854,19.423695578481205,111111111110110010011100001001,7
10,0.9994083512505287,0.9815864646551931,0.9951843236184162,0.01782188659533568,19.903686472368324,111111111110110010011100001001,7
11,0.9994083512505287,0.9915971214277766,0.9987619106855796,0.007811229822752175,19.97523821371159,111111111110110010011100001001,7

1.523568149024527

G,1-Máx,2-Mín,3-Promedio,5-Rango,4-Total,6-Cromosoma,7-Estable
0,0.9863159214055035,0.001341719444313616,0.4293230775330138,0.9849742019611899,8.586461550660276,111111100011111000001110001101,1
1,0.9863261714895508,0.24318152852721256,0.6468591199456227,0.7431446429623383,12.937182398912455,111111100011111001100100110010,2
2,0.9863261714895508,0.24318668153240422,0.637890619173141,0.7431394899571466,12.757812383462822,111111100011111001100100110010,2
3,0.9863268448410981,0.24312655551438153,0.7805980740057217,0.7432002893267166,15.611961480114433,111111100011111001101010011110,4
4,0.9879712013743372,0.29057840498100385,0.8700470476131656,0.6973927963933334,17.400940952263312,111111100111010010100101110101,5
5,0.9879712013743372,0.9118433767280276,0.971826803481787,0.07612782464630963,19.43653606963574,111111100111010010100101110101,5
6,0.9880248355569888,0.9118433767280276,0.97578519011184,0.07618145882896121,19.5157038022368,111111100111011001101010011110,7
7,0.9882668508548892,0.9120111697416144,0.9777427909819856,0.07625568111327474,19.554855819639712,111111100111111001100100110010,8
8,0.9882668508548892,0.9526731564649398,0.9848792263748074,0.035593694389949415,19.697584527496147,111111100111111001100100110010,8
9,0.9882668508548892,0.9526730346566405,0.984849933235582,0.03559381619824864,19.69699866471164,111111100111111001100100110010,8
10,0.9882668508548892,0.9526730328386063,0.9849458203274187,0.03559381801628292,19.698916406548374,111111100111111001100100110010,8
11,0.9882668508548892,0.9526730328386063,0.9850129221182456,0.03559381801628292,19.700258442364913,111111100111111001100100110010,8
