0,1
generations,50
cross_over_prob,0.95
mutation_prob,0.99
population_size,30
chromosome_bits,30
elitism,True
convergence,0.01
annealing,True
reverse_annealing,True

G,1-Máx,2-Mín,3-Promedio,5-Rango,4-Total,6-Cromosoma,7-Estable
0,0.8419007443741795,7.320714345051077e-05,0.3433294623187255,0.841827537230729,10.299883869561766,111010101110010010100111100110,1
1,0.8455434820097265,0.03757887164738142,0.5634410585089784,0.8079646103623451,16.903231755269353,111010110110011010011010111101,2
2,0.9605009312541127,0.06431187908152355,0.6258605942908814,0.8961890521725892,18.775817828726442,111110101110010010100111100110,3
3,0.9605009312541127,0.28093481752893984,0.70944344570009,0.679566113725173,21.2833033710027,111110101110010010100111100110,3
4,0.9605009312541127,0.3501750508756237,0.7841783826781437,0.610325880378489,23.52535148034431,111110101110010010100111100110,3
5,0.9953247208864542,0.6004342704749072,0.7944173932730134,0.394890450411547,23.832521798190403,111111110110011010011110111101,6
6,0.9953247208864542,0.1910413280787015,0.7955088438384533,0.8042833928077526,23.8652653151536,111111110110011010011110111101,6
7,0.9992256434848489,0.09739564115490391,0.7572565687176525,0.9018300023299449,22.717697061529574,111111111110011010011110111101,8
8,0.9992256434848489,0.24766509124919697,0.8083139524398767,0.7515605522356519,24.2494185731963,111111111110011010011110111101,8
9,0.9992256434848489,0.07361475090873101,0.8217405679666631,0.9256108925761178,24.652217038999893,111111111110011010011110111101,8
10,0.9992332624917076,0.06803141746617772,0.8148718010561162,0.9312018450255299,24.446154031683488,111111111110011011011110111001,11
11,0.9994687435971962,0.07151035107215928,0.8500314306498546,0.9279583925250369,25.50094291949564,111111111110111010010110111001,12
12,0.9994694661116487,0.23079469945474562,0.8361057068873428,0.768674766656903,25.083171206620282,111111111110111010011100111101,13
13,0.9999569547337948,0.1875922564268062,0.8754569603657122,0.8123646983069885,26.263708810971366,111111111111111010010110111001,14
14,0.9999576774246892,0.18759266948170747,0.866656164318117,0.8123650079429817,25.99968492954351,111111111111111010011100111101,15
15,0.9999576774246892,0.18759101726483085,0.8640161157991348,0.8123666601598584,25.920483473974045,111111111111111010011100111101,15
16,0.9999576774246892,0.4721237215844325,0.8802745707327396,0.5278339558402567,26.40823712198219,111111111111111010011100111101,15
17,0.999972211390047,0.23238684479191354,0.9258103644128937,0.7675853665981335,27.77431093238681,111111111111111100010110111000,18
18,0.999972211390047,0.23144626489643924,0.9154455209593987,0.7685259464936077,27.46336562878196,111111111111111100010110111000,18
19,0.999972211390047,0.24949093539256922,0.8627267581742252,0.7504812759974777,25.881802745226754,111111111111111100010110111000,18
20,0.999972211390047,0.556281414595504,0.922512934634964,0.44369079679454304,27.67538803904892,111111111111111100010110111000,18
21,0.999972211390047,0.5335587268686831,0.9108827310798806,0.4664134845213639,27.32648193239642,111111111111111100010110111000,18
22,0.999972211390047,0.7335148894198799,0.9228591249917931,0.26645732197016714,27.685773749753793,111111111111111100010110111000,18
23,0.999972211390047,0.5335588629258011,0.8904707381325198,0.46641334846424587,26.714122143975594,111111111111111100010110111000,18
24,0.999972211390047,0.23059865498007115,0.8682128016167417,0.7693735564099758,26.04638404850225,111111111111111100010110111000,18
25,0.999972211390047,0.6557684329116114,0.8842798921209947,0.34420377847843564,26.52839676362984,111111111111111100010110111000,18
26,0.999972330597684,0.38968356961384487,0.8751238992691267,0.6102887609838391,26.2537169780738,111111111111111100010111111000,27
27,0.999972330597684,0.38968364402981853,0.8898079636521801,0.6102886865678654,26.694238909565403,111111111111111100010111111000,27
28,0.999972330597684,0.7642002568047269,0.9585644855131255,0.23577207379295706,28.756934565393763,111111111111111100010111111000,27
29,0.999972330597684,0.8754349627294339,0.9678430128651425,0.12453736786825009,29.035290385954276,111111111111111100010111111000,27
30,0.9999723324603034,0.6792576514835699,0.9738188065664762,0.3207146809767335,29.21456419699429,111111111111111100010111111001,31
31,0.9999723324603034,0.6792576514835699,0.9542863955416085,0.3207146809767335,28.628591866248257,111111111111111100010111111001,31
32,0.9999723324603034,0.24998521128187529,0.9351730198520516,0.7499871211784281,28.055190595561548,111111111111111100010111111001,31
33,0.9999741261635738,0.24998521128187529,0.9377804786076428,0.7499889148816985,28.133414358229285,111111111111111100100110111100,34
34,0.9999741261635738,0.24998521128187529,0.9572948319593451,0.7499889148816985,28.718844958780352,111111111111111100100110111100,34
35,0.9999741261635738,0.9009253664593146,0.9821745874700392,0.09904875970425919,29.465237624101174,111111111111111100100110111100,34
36,0.9999741261635738,0.9593107186435265,0.995958642389802,0.04066340752004738,29.87875927169406,111111111111111100100110111100,34
37,0.9999750798257808,0.9593107186435265,0.9920282775477284,0.04066436118225436,29.76084832643185,111111111111111100101110111100,38
38,0.9999750798257808,0.9593107186435265,0.990613051516241,0.04066436118225436,29.71839154548723,111111111111111100101110111100,38
39,0.9999750798257808,0.9593107186435265,0.9946793919566966,0.04066436118225436,29.8403817587009,111111111111111100101110111100,38
40,0.9999750798257808,0.9593107186435265,0.9959711963500051,0.04066436118225436,29.87913589050015,111111111111111100101110111100,38
