0,1
generations,500
cross_over_prob,0.95
mutation_prob,0.5
population_size,30
chromosome_bits,30
elitism,True
convergence,0.01
annealing,True
reverse_annealing,True

G,1-Máx,2-Mín,3-Promedio,5-Rango,4-Total,6-Cromosoma,7-Estable
0,0.9458212089629944,2.3926725535402442e-05,0.427708066781101,0.945797282237459,12.831242003433031,111110001111011111110010110111,1
1,0.9757297973544853,0.05807807037800833,0.7066380747263111,0.917651726976477,21.199142241789335,111111001101111111010100001111,2
2,0.9757297973544853,0.11814898194557732,0.7171922275955036,0.857580815408908,21.515766827865107,111111001101111111010100001111,2
3,0.9757297973544853,0.4778727350909392,0.7636951652169788,0.4978570622635461,22.910854956509365,111111001101111111010100001111,2
4,0.9757297973544853,0.477851639028673,0.7460625358047781,0.4978781583258123,22.381876074143342,111111001101111111010100001111,2
5,0.9757297973544853,0.2234031765858437,0.7934087054007174,0.7523266207686417,23.802261162021523,111111001101111111010100001111,2
6,0.9757297973544853,0.20009350662120373,0.8286974938028991,0.7756362907332816,24.860924814086975,111111001101111111010100001111,2
7,0.9757297973544853,0.23793943586477517,0.822355586087976,0.7377903614897101,24.67066758263928,111111001101111111010100001111,2
8,0.9757297973544853,0.14807182520300488,0.85143944866094,0.8276579721514804,25.5431834598282,111111001101111111010100001111,2
9,0.9834621683463526,0.23276501772686142,0.8958013743386868,0.7506971506194912,26.874041230160604,111111011101111111010100001111,10
10,0.9834621683463526,0.22703833017486208,0.8119879996735287,0.7564238381714905,24.359639990205864,111111011101111111010100001111,10
11,0.9834621683463526,0.23793943586477517,0.8969512961924743,0.7455227324815774,26.908538885774227,111111011101111111010100001111,10
12,0.991225053207492,0.4862259389945156,0.915609084407271,0.5049991142129764,27.46827253221813,111111101101111111010100001101,13
13,0.991225053207492,0.8540507734740724,0.9461838143371556,0.13717427973341956,28.385514430114668,111111101101111111010100001101,13
14,0.991225053207492,0.1931484076724496,0.9079438637888909,0.7980766455350424,27.238315913666728,111111101101111111010100001101,13
15,0.991225053207492,0.5443346384810813,0.9190628141996625,0.44689041472641067,27.571884425989875,111111101101111111010100001101,13
16,0.991225053207492,0.2379094318532346,0.9051861539747629,0.7533156213542573,27.155584619242887,111111101101111111010100001101,13
17,0.9912250569164016,0.5443346384810813,0.921042531180045,0.4468904184353203,27.631275935401348,111111101101111111010100001111,18
18,0.9990184630646326,0.8280218451859714,0.9554053610972676,0.17099661787866116,28.662160832918026,111111111101111111010100001111,19
19,0.9990184630646326,0.519475097288465,0.9411034764907489,0.47954336577616763,28.233104294722466,111111111101111111010100001111,19
20,0.9990184630646326,0.18398631213615463,0.9097441150042073,0.8150321509284779,27.29232345012622,111111111101111111010100001111,19
21,0.9990184630646326,0.5194627249334615,0.9062153117900028,0.47955573813117114,27.186459353700084,111111111101111111010100001111,19
22,0.9990184630646326,0.5566519894814665,0.9389587874179826,0.44236647358316605,28.168763622539476,111111111101111111010100001111,19
23,0.9990184630646326,0.8248955848449198,0.9665021130170757,0.17412287821971284,28.99506339051227,111111111101111111010100001111,19
24,0.9990184630646326,0.24176543229292471,0.9486655451198891,0.7572530307717079,28.459966353596673,111111111101111111010100001111,19
25,0.9999871552402861,0.2384160284198329,0.9168112203160464,0.7615711268204532,27.504336609481392,111111111111111110010100001111,26
26,0.9999871552402861,0.2381702412346441,0.9122911805349928,0.7618169140056421,27.368735416049784,111111111111111110010100001111,26
27,0.9999881089087059,0.24950935155309462,0.949187792456409,0.7504787573556113,28.475633773692273,111111111111111110011100001111,28
28,0.9999920427957445,0.23770178426711658,0.9633420925815187,0.762290258528628,28.900262777445562,111111111111111110111101001111,29
29,0.9999920427957445,0.8693004002549786,0.982263353754453,0.13069164254076593,29.46790061263359,111111111111111110111101001111,29
30,0.9999920427957445,0.7439588418005894,0.9783775187813448,0.25603320099515514,29.351325563440344,111111111111111110111101001111,29
31,0.9999920427957445,0.765614595095811,0.9720342021598534,0.23437744769993352,29.1610260647956,111111111111111110111101001111,29
32,0.9999920427957445,0.24999411361031165,0.9117801960587675,0.7499979291854328,27.353405881763024,111111111111111110111101001111,29
33,0.9999920427957445,0.5443348363718992,0.922271359197227,0.45565720642384533,27.66814077591681,111111111111111110111101001111,29
34,0.9999920427957445,0.46196612376846363,0.9417337527271054,0.5380259190272809,28.25201258181316,111111111111111110111101001111,29
35,0.9999920427957445,0.46196612376846363,0.9286607397462693,0.5380259190272809,27.85982219238808,111111111111111110111101001111,29
36,0.9999920427957445,0.46196612376846363,0.8985407707372808,0.5380259190272809,26.956223122118423,111111111111111110111101001111,29
37,0.999992102400153,0.5623109421551594,0.8982669221713248,0.4376811602449936,26.94800766513974,111111111111111110111101101111,38
38,0.999992102400153,0.24999530569059503,0.8613511359410999,0.749996796709558,25.840534078233,111111111111111110111101101111,38
39,0.999992102400153,0.2499960209401293,0.8669645846995553,0.7499960814600237,26.008937540986658,111111111111111110111101101111,38
40,0.999992102400153,0.24993498999483976,0.8919145487132603,0.7500571124053133,26.75743646139781,111111111111111110111101101111,38
41,0.999992102400153,0.7645529541298094,0.9343526546031966,0.23543914827034362,28.030579638095897,111111111111111110111101101111,38
42,0.999992102400153,0.5256966844065499,0.9162405239937108,0.4742954179936031,27.487215719811324,111111111111111110111101101111,38
43,0.999992102400153,0.1404375644759379,0.8861771306827084,0.8595545379242151,26.58531392048125,111111111111111110111101101111,38
44,0.999992102400153,0.24950927525962618,0.917970564854203,0.7504828271405268,27.53911694562609,111111111111111110111101101111,38
45,0.999992102400153,0.5566498576790373,0.9614264603262334,0.4433422447211157,28.842793809787,111111111111111110111101101111,38
46,0.9999921322023579,0.24938756295628772,0.9305219260594029,0.7506045692460702,27.915657781782087,111111111111111110111101111111,47
47,0.9999921322023579,0.21915242621547443,0.9043391422864483,0.7808397059868835,27.13017426859345,111111111111111110111101111111,47
48,0.9999921322023579,0.24550137410653247,0.8748384262389645,0.7544907580958254,26.245152787168934,111111111111111110111101111111,47
49,0.9999921322023579,0.24998079230649164,0.9101474927632524,0.7500113398958663,27.30442478289757,111111111111111110111101111111,47
50,0.9999921322023579,0.2499803154878786,0.9291611648094731,0.7500118167144794,27.874834944284192,111111111111111110111101111111,47
51,0.9999921322023579,0.5335835711860635,0.9147863506999028,0.46640856101629447,27.443590520997084,111111111111111110111101111111,47
52,0.9999997615814349,0.22567090445019913,0.8819506050370172,0.7743288571312358,26.458518151110514,111111111111111111111101111111,53
53,0.9999997615814349,0.24998770622748293,0.9440282478802661,0.750012055353952,28.32084743640798,111111111111111111111101111111,53
54,0.9999997615814349,0.248038443946076,0.9344913508591258,0.7519613176353589,28.034740525773774,111111111111111111111101111111,53
55,0.9999997615814349,0.7576573669508188,0.9654553758116607,0.24234239463061613,28.96366127434982,111111111111111111111101111111,53
56,1.0,0.5624926683033306,0.9550083885395604,0.43750733169666944,28.65025165618681,111111111111111111111111111111,57
57,1.0,0.5624926683033306,0.958337553561627,0.43750733169666944,28.75012660684881,111111111111111111111111111111,57
58,1.0,0.219726450277463,0.9285461821880685,0.780273549722537,27.856385465642056,111111111111111111111111111111,57
59,1.0,0.8788988179524198,0.9801992955314468,0.12110118204758025,29.405978865943403,111111111111111111111111111111,57
60,1.0,0.23461902467580842,0.9151105833180534,0.7653809753241916,27.4533174995416,111111111111111111111111111111,57
61,1.0,0.24996939348603406,0.9463120423467944,0.7500306065139659,28.389361270403832,111111111111111111111111111111,57
62,1.0,0.24902437211858555,0.906342967498018,0.7509756278814145,27.19028902494054,111111111111111111111111111111,57
63,1.0,0.24999939603767457,0.8983675921517769,0.7500006039623255,26.951027764553306,111111111111111111111111111111,57
64,1.0,0.23461833177249508,0.9234579664029136,0.765381668227505,27.703738992087406,111111111111111111111111111111,57
65,1.0,0.562499999650754,0.932996360344634,0.43750000034924597,27.98989081033902,111111111111111111111111111111,57
66,1.0,0.2499999995343387,0.9465098137099731,0.7500000004656613,28.395294411299194,111111111111111111111111111111,57
67,1.0,0.5393066402616569,0.9608774534045627,0.46069335973834313,28.82632360213688,111111111111111111111111111111,57
68,1.0,0.5393066402616569,0.9666804848137801,0.46069335973834313,29.000414544413402,111111111111111111111111111111,57
69,1.0,0.5393066402616569,0.9713615994167776,0.46069335973834313,29.140847982503328,111111111111111111111111111111,57
70,1.0,0.5393066402616569,0.9652444732590056,0.46069335973834313,28.95733419777017,111111111111111111111111111111,57
71,1.0,0.6809463197941749,0.9743490929635185,0.31905368020582514,29.230472788905555,111111111111111111111111111111,57
72,1.0,0.2499999892897905,0.952353992263608,0.7500000107102095,28.570619767908237,111111111111111111111111111111,57
73,1.0,0.24902319722748348,0.9607810765452344,0.7509768027725165,28.82343229635703,111111111111111111111111111111,57
74,1.0,0.2417681212538274,0.9484258141794174,0.7582318787461726,28.452774425382522,111111111111111111111111111111,57
75,1.0,0.24999999860301614,0.9224821678309295,0.7500000013969839,27.674465034927884,111111111111111111111111111111,57
76,1.0,0.24951195577250518,0.9378703334678983,0.7504880442274948,28.136110004036947,111111111111111111111111111111,57
77,1.0,0.23414635521615468,0.9099776012169426,0.7658536447838453,27.299328036508278,111111111111111111111111111111,57
78,1.0,0.21972636558534603,0.9277856414452031,0.7802736344146539,27.833569243356095,111111111111111111111111111111,57
79,1.0,0.21972636558534603,0.9128553728691238,0.7802736344146539,27.385661186073712,111111111111111111111111111111,57
80,1.0,0.2499999995343387,0.9131256327903837,0.7500000004656613,27.39376898371151,111111111111111111111111111111,57
81,1.0,0.2499999995343387,0.9202125985443598,0.7500000004656613,27.606377956330793,111111111111111111111111111111,57
82,1.0,0.5624940988063932,0.9743091950103443,0.43750590119360677,29.22927585031033,111111111111111111111111111111,57
83,1.0,0.9084399937896641,0.9842672525066085,0.09156000621033589,29.528017575198255,111111111111111111111111111111,57
84,1.0,0.24999612152217712,0.9588373029239597,0.7500038784778229,28.76511908771879,111111111111111111111111111111,57
85,1.0,0.7655915107340036,0.9711611843708005,0.23440848926599644,29.134835531124015,111111111111111111111111111111,57
86,1.0,0.5158997022541215,0.9534716055666307,0.4841002977458785,28.60414816699892,111111111111111111111111111111,57
87,1.0,0.5617676137631137,0.9512889755716224,0.4382323862368863,28.538669267148673,111111111111111111111111111111,57
88,1.0,0.2192689103131516,0.9357807902553864,0.7807310896868485,28.073423707661593,111111111111111111111111111111,57
89,1.0,0.562499999650754,0.9368790407426956,0.43750000034924597,28.106371222280867,111111111111111111111111111111,57
90,1.0,0.5158995738189498,0.9245503115192808,0.4841004261810502,27.736509345578423,111111111111111111111111111111,57
91,1.0,0.24707865067474272,0.9160989187226458,0.7529213493252573,27.482967561679374,111111111111111111111111111111,57
92,1.0,0.7107811694699974,0.9387391984768924,0.28921883053000264,28.162175954306772,111111111111111111111111111111,57
93,1.0,0.6093026207933304,0.9135005808432923,0.3906973792066696,27.40501742529877,111111111111111111111111111111,57
94,1.0,0.21971225715424403,0.8450252301041578,0.780287742845756,25.350756903124733,111111111111111111111111111111,57
95,1.0,0.21971222921547715,0.8443292585101078,0.7802877707845228,25.329877755303233,111111111111111111111111111111,57
96,1.0,0.1914061713105264,0.8598706920372458,0.8085938286894736,25.796120761117372,111111111111111111111111111111,57
97,1.0,0.19140622346458344,0.8704314365986695,0.8085937765354165,26.112943097960084,111111111111111111111111111111,57
98,1.0,0.19140622346458344,0.8912725490355401,0.8085937765354165,26.738176471066204,111111111111111111111111111111,57
99,1.0,0.7115021219848645,0.9565083332013818,0.2884978780151355,28.695249996041454,111111111111111111111111111111,57
100,1.0,0.7115021219848645,0.9589871095979388,0.2884978780151355,28.769613287938164,111111111111111111111111111111,57
101,1.0,0.8711414775581015,0.9674007051705915,0.12885852244189855,29.022021155117745,111111111111111111111111111111,57
102,1.0,0.8711396990744213,0.961460412631718,0.12886030092557865,28.84381237895154,111111111111111111111111111111,57
103,1.0,0.19140622346458344,0.926925553726505,0.8085937765354165,27.80776661179515,111111111111111111111111111111,57
104,1.0,0.7647706287455142,0.9620540476433893,0.23522937125448584,28.861621429301678,111111111111111111111111111111,57
105,1.0,0.2499999995343387,0.9329995647350521,0.7500000004656613,27.989986942051562,111111111111111111111111111111,57
106,1.0,0.5610361039935032,0.9400831298919272,0.43896389600649677,28.202493896757815,111111111111111111111111111111,57
107,1.0,0.5610361039935032,0.9525225330987556,0.43896389600649677,28.575675992962665,111111111111111111111111111111,57
108,1.0,0.5610361039935032,0.9540866652901089,0.43896389600649677,28.622599958703265,111111111111111111111111111111,57
109,1.0,0.18610269726579315,0.93596841464482,0.8138973027342069,28.079052439344597,111111111111111111111111111111,57
110,1.0,0.7102638455077248,0.9831061399348834,0.2897361544922752,29.493184198046503,111111111111111111111111111111,57
111,1.0,0.7102638455077248,0.9706984726961022,0.2897361544922752,29.120954180883068,111111111111111111111111111111,57
112,1.0,0.24981689780179386,0.9331259032295278,0.7501831021982062,27.993777096885836,111111111111111111111111111111,57
113,1.0,0.24981689780179386,0.9242273565182114,0.7501831021982062,27.726820695546344,111111111111111111111111111111,57
114,1.0,0.3513780820918708,0.9508296708729913,0.6486219179081292,28.52489012618974,111111111111111111111111111111,57
115,1.0,0.3513780820918708,0.9448250204082093,0.6486219179081292,28.344750612246276,111111111111111111111111111111,57
116,1.0,0.2499990458609318,0.9593085872229116,0.7500009541390682,28.779257616687346,111111111111111111111111111111,57
117,1.0,0.24896335673692518,0.9329913193375877,0.7510366432630748,27.989739580127633,111111111111111111111111111111,57
118,1.0,0.7656233308671276,0.9752135299120112,0.23437666913287236,29.256405897360334,111111111111111111111111111111,57
119,1.0,0.7647690780288476,0.9417974860780318,0.23523092197115236,28.253924582340954,111111111111111111111111111111,57
120,1.0,0.2499999995343387,0.9260813507912082,0.7500000004656613,27.78244052373625,111111111111111111111111111111,57
121,1.0,0.2490243907086569,0.933155046726357,0.7509756092913431,27.99465140179071,111111111111111111111111111111,57
122,1.0,0.23439007403929646,0.9106063854445989,0.7656099259607035,27.31819156333797,111111111111111111111111111111,57
123,1.0,0.5623483281623854,0.964539060860399,0.43765167183761455,28.936171825811968,111111111111111111111111111111,57
124,1.0,0.5624927549157689,0.9799885662435465,0.4375072450842311,29.399656987306393,111111111111111111111111111111,57
125,1.0,0.2495328858536055,0.954201692899326,0.7504671141463946,28.62605078697978,111111111111111111111111111111,57
126,1.0,0.2499999995343387,0.9569935427353161,0.7500000004656613,28.709806282059482,111111111111111111111111111111,57
127,1.0,0.24975115063172748,0.9389952118097715,0.7502488493682725,28.169856354293145,111111111111111111111111111111,57
128,1.0,0.8788968569457069,0.9780854427363572,0.12110314305429315,29.342563282090715,111111111111111111111111111111,57
129,1.0,0.2499999995343387,0.9484743302613577,0.7500000004656613,28.454229907840734,111111111111111111111111111111,57
130,1.0,0.2499999995343387,0.938779709321439,0.7500000004656613,28.163391279643168,111111111111111111111111111111,57
131,1.0,0.562499999650754,0.9690167487552003,0.43750000034924597,29.07050246265601,111111111111111111111111111111,57
132,1.0,0.062499999650754035,0.9246496096864589,0.937500000349246,27.73948829059377,111111111111111111111111111111,57
133,1.0,0.5624023714790345,0.9609484542699328,0.4375976285209655,28.828453628097986,111111111111111111111111111111,57
134,1.0,0.2115592366949891,0.9409071694801469,0.7884407633050109,28.227215084404406,111111111111111111111111111111,57
135,1.0,0.2499351538863266,0.9611534155423495,0.7500648461136734,28.834602466270482,111111111111111111111111111111,57
136,1.0,0.5564737465428227,0.9727581458960306,0.44352625345717733,29.18274437688092,111111111111111111111111111111,57
137,1.0,0.9613189696908933,0.9920117962307238,0.038681030309106745,29.760353886921713,111111111111111111111111111111,57
138,1.0,0.5624027290759237,0.980352601300653,0.4375972709240763,29.41057803901959,111111111111111111111111111111,57
139,1.0,0.5624027290759237,0.9572464230106874,0.4375972709240763,28.717392690320622,111111111111111111111111111111,57
140,1.0,0.5624025502774649,0.9297341754088854,0.4375974497225351,27.89202526226656,111111111111111111111111111111,57
141,1.0,0.5624025502774649,0.9422105119497471,0.4375974497225351,28.266315358492413,111111111111111111111111111111,57
142,1.0,0.5624025502774649,0.9351888277556665,0.4375974497225351,28.055664832669994,111111111111111111111111111111,57
143,1.0,0.2499351464367124,0.9110025143403264,0.7500648535632876,27.330075430209792,111111111111111111111111111111,57
144,1.0,0.7655497954825139,0.9740096555820925,0.2344502045174861,29.220289667462776,111111111111111111111111111111,57
145,1.0,0.24998474097810686,0.9415136546395577,0.7500152590218931,28.245409639186732,111111111111111111111111111111,57
146,1.0,0.14059348537332464,0.912271667773306,0.8594065146266754,27.368150033199182,111111111111111111111111111111,57
147,1.0,0.7655514643315102,0.9800556881041164,0.23444853566848978,29.40167064312349,111111111111111111111111111111,57
148,1.0,0.24999999767169356,0.9712478641271922,0.7500000023283064,29.137435923815765,111111111111111111111111111111,57
149,1.0,0.24999999767169356,0.9641256652095895,0.7500000023283064,28.923769956287686,111111111111111111111111111111,57
150,1.0,0.8788990973480333,0.981815479890988,0.12110090265196671,29.45446439672964,111111111111111111111111111111,57
151,1.0,0.8786702313443806,0.9802164157519248,0.1213297686556194,29.406492472557744,111111111111111111111111111111,57
152,1.0,0.24104365169598702,0.9477558201485785,0.7589563483040129,28.432674604457354,111111111111111111111111111111,57
153,1.0,0.24104365169598702,0.9443196482470332,0.7589563483040129,28.329589447410996,111111111111111111111111111111,57
154,1.0,0.8786702313443806,0.9858275112799652,0.1213297686556194,29.574825338398956,111111111111111111111111111111,57
155,1.0,0.8789060246272271,0.9861637932035265,0.12109397537277289,29.584913796105795,111111111111111111111111111111,57
156,1.0,0.8789060246272271,0.9888552564940333,0.12109397537277289,29.665657694820997,111111111111111111111111111111,57
157,1.0,0.9661121390532696,0.9911306392569071,0.03388786094673035,29.733919177707214,111111111111111111111111111111,57
158,1.0,0.5378730915413873,0.9688825165973547,0.4621269084586127,29.066475497920642,111111111111111111111111111111,57
159,1.0,0.8620416223794833,0.9897736746310138,0.13795837762051666,29.693210238930416,111111111111111111111111111111,57
160,1.0,0.5504727798716309,0.9770363975458324,0.4495272201283691,29.31109192637497,111111111111111111111111111111,57
161,1.0,0.9831911966358765,0.9989021481186735,0.016808803364123492,29.967064443560204,111111111111111111111111111111,57
162,1.0,0.9831911966358765,0.9989033960790433,0.016808803364123492,29.9671018823713,111111111111111111111111111111,57
163,1.0,0.5624999772990125,0.9763056161574665,0.43750002270098753,29.289168484723994,111111111111111111111111111111,57
164,1.0,0.5624999772990125,0.9471313543386121,0.43750002270098753,28.41394063015836,111111111111111111111111111111,57
165,1.0,0.5617677938566892,0.9466320471473921,0.4382322061433108,28.398961414421763,111111111111111111111111111111,57
166,1.0,0.5617670790668543,0.9151280216422175,0.4382329209331457,27.453840649266525,111111111111111111111111111111,57
167,1.0,0.5617677938566892,0.9269606309099286,0.4382322061433108,27.80881892729786,111111111111111111111111111111,57
168,1.0,0.5617677938566892,0.9686842058902793,0.4382322061433108,29.06052617670838,111111111111111111111111111111,57
169,1.0,0.9997553974970397,0.9999506195416141,0.0002446025029603227,29.998518586248423,111111111111111111111111111111,57

4.894263377049299

